,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
39,"(1.81640625, 0.9296875)","(1.7890625, 1.3828125)","(1.39453125, 1.375)","(1.13671875, 1.890625)","(1.06640625, 2.40625)","(2.171875, 1.3828125)","(2.3984375, 1.8828125)","(2.4765625, 2.4140625)","(1.53125, 2.52734375)","(1.27734375, 3.3046875)","(1.31640625, 4.14453125)","(2.02734375, 2.54296875)","(2.23046875, 3.3046875)","(2.2265625, 4.1484375)","(1.73046875, 0.8671875)","(1.8828125, 0.8671875)","(1.6015625, 0.953125)","(1.9765625, 0.9453125)"
40,"(1.82421875, 0.89453125)","(1.78515625, 1.3125)","(1.39453125, 1.30078125)","(1.1328125, 1.79296875)","(1.0546875, 2.28125)","(2.171875, 1.3125)","(2.421875, 1.796875)","(2.4765625, 2.3125)","(1.53125, 2.421875)","(1.3515625, 3.23828125)","(1.31640625, 4.13671875)","(2.00390625, 2.46484375)","(2.1640625, 3.2734375)","(2.21875, 4.14453125)","(1.7421875, 0.83203125)","(1.890625, 0.83203125)","(1.61328125, 0.90234375)","(1.98046875, 0.8984375)"
41,"(1.828125, 0.89453125)","(1.78515625, 1.3125)","(1.39453125, 1.30078125)","(1.1328125, 1.79296875)","(1.0546875, 2.28125)","(2.171875, 1.3125)","(2.41796875, 1.79296875)","(2.4765625, 2.31640625)","(1.53515625, 2.421875)","(1.3515625, 3.234375)","(1.31640625, 4.13671875)","(2.00390625, 2.4609375)","(2.1640625, 3.27734375)","(2.21875, 4.14453125)","(1.7421875, 0.83203125)","(1.890625, 0.83203125)","(1.61328125, 0.90234375)","(1.98046875, 0.8984375)"
42,"(1.83203125, 0.87890625)","(1.7890625, 1.25390625)","(1.41015625, 1.2421875)","(1.12109375, 1.69140625)","(1.05859375, 2.14453125)","(2.171875, 1.2578125)","(2.44921875, 1.7265625)","(2.48046875, 2.19921875)","(1.5390625, 2.40625)","(1.36328125, 3.23828125)","(1.296875, 4.109375)","(2.0078125, 2.421875)","(2.1640625, 3.234375)","(2.24609375, 4.12109375)","(1.74609375, 0.81640625)","(1.8984375, 0.8125)","(1.6171875, 0.8828125)","(1.98046875, 0.8671875)"
43,"(1.83203125, 0.87890625)","(1.7890625, 1.25390625)","(1.41015625, 1.2421875)","(1.12109375, 1.69140625)","(1.05859375, 2.1484375)","(2.171875, 1.2578125)","(2.44921875, 1.72265625)","(2.48046875, 2.203125)","(1.5390625, 2.40625)","(1.3671875, 3.234375)","(1.296875, 4.109375)","(2.0078125, 2.41796875)","(2.1640625, 3.234375)","(2.24609375, 4.12109375)","(1.74609375, 0.81640625)","(1.8984375, 0.8125)","(1.6171875, 0.8828125)","(1.98046875, 0.8671875)"
44,"(1.83203125, 0.87890625)","(1.7890625, 1.25390625)","(1.41015625, 1.2421875)","(1.1171875, 1.6953125)","(1.0546875, 2.15234375)","(2.171875, 1.2578125)","(2.44921875, 1.7265625)","(2.48046875, 2.203125)","(1.5390625, 2.40625)","(1.36328125, 3.23828125)","(1.296875, 4.109375)","(2.01171875, 2.41796875)","(2.1640625, 3.234375)","(2.24609375, 4.12109375)","(1.74609375, 0.81640625)","(1.8984375, 0.8125)","(1.6171875, 0.8828125)","(1.98046875, 0.8671875)"
45,"(1.83203125, 0.87890625)","(1.7890625, 1.25390625)","(1.41015625, 1.2421875)","(1.1171875, 1.6953125)","(1.0546875, 2.15625)","(2.171875, 1.2578125)","(2.44921875, 1.7265625)","(2.48046875, 2.203125)","(1.5390625, 2.40625)","(1.36328125, 3.23828125)","(1.296875, 4.109375)","(2.0078125, 2.41796875)","(2.1640625, 3.234375)","(2.24609375, 4.12109375)","(1.74609375, 0.81640625)","(1.8984375, 0.8125)","(1.6171875, 0.8828125)","(1.98046875, 0.8671875)"
46,"(1.8359375, 0.90234375)","(1.79296875, 1.22265625)","(1.421875, 1.20703125)","(1.0859375, 1.609375)","(1.0390625, 2.04296875)","(2.16796875, 1.23046875)","(2.48046875, 1.61328125)","(2.5, 2.0390625)","(1.5546875, 2.3828125)","(None, None)","(None, None)","(1.9921875, 2.41015625)","(2.17578125, 3.24609375)","(2.25, 4.125)","(1.75390625, 0.8359375)","(1.8984375, 0.83203125)","(1.62109375, 0.890625)","(1.98046875, 0.875)"
47,"(1.8359375, 0.90234375)","(1.79296875, 1.22265625)","(1.421875, 1.20703125)","(1.0859375, 1.609375)","(1.0390625, 2.04296875)","(2.16796875, 1.23046875)","(2.48046875, 1.61328125)","(2.50390625, 2.0390625)","(1.5546875, 2.3828125)","(None, None)","(None, None)","(1.9921875, 2.41015625)","(2.17578125, 3.24609375)","(2.25, 4.125)","(1.75390625, 0.8359375)","(1.8984375, 0.83203125)","(1.62109375, 0.890625)","(1.98046875, 0.875)"
48,"(1.83203125, 0.9765625)","(1.796875, 1.2578125)","(1.4375, 1.23828125)","(1.08203125, 1.5625)","(1.02734375, 1.96875)","(2.16015625, 1.265625)","(2.515625, 1.5625)","(2.5234375, 1.9453125)","(1.54296875, 2.42578125)","(None, None)","(None, None)","(1.97265625, 2.44140625)","(2.203125, 3.30078125)","(2.23046875, 4.14453125)","(1.75, 0.91015625)","(1.890625, 0.90625)","(1.62109375, 0.9609375)","(1.98046875, 0.9375)"
49,"(1.83203125, 0.9765625)","(1.796875, 1.2578125)","(1.4375, 1.23828125)","(1.08203125, 1.5625)","(1.02734375, 1.96875)","(2.16015625, 1.265625)","(2.515625, 1.5625)","(2.5234375, 1.9453125)","(1.54296875, 2.42578125)","(None, None)","(None, None)","(1.97265625, 2.44140625)","(2.203125, 3.30078125)","(2.234375, 4.14453125)","(1.75, 0.91015625)","(1.890625, 0.90625)","(1.62109375, 0.9609375)","(1.98046875, 0.9375)"
50,"(1.828125, 1.10546875)","(1.80078125, 1.375)","(1.44140625, 1.359375)","(1.0546875, 1.6328125)","(1.0234375, 1.90234375)","(2.15625, 1.3828125)","(2.49609375, 1.609375)","(2.54296875, 1.88671875)","(1.55078125, 2.484375)","(1.28515625, 3.36328125)","(1.35546875, 4.1640625)","(1.98828125, 2.5078125)","(2.23828125, 3.3671875)","(2.22265625, 4.1640625)","(1.75, 1.0390625)","(1.890625, 1.03515625)","(1.625, 1.08984375)","(1.98046875, 1.0625)"
51,"(1.828125, 1.10546875)","(1.80078125, 1.37109375)","(1.44140625, 1.35546875)","(1.0546875, 1.6328125)","(1.0234375, 1.90234375)","(2.16015625, 1.3828125)","(2.49609375, 1.609375)","(2.54296875, 1.88671875)","(1.5546875, 2.48828125)","(1.28125, 3.36328125)","(1.35546875, 4.1640625)","(1.98828125, 2.51171875)","(2.23828125, 3.36328125)","(2.22265625, 4.1640625)","(1.75, 1.0390625)","(1.890625, 1.03515625)","(1.625, 1.08984375)","(1.98046875, 1.0625)"
52,"(1.8203125, 1.26171875)","(1.796875, 1.57421875)","(1.41015625, 1.55859375)","(1.11328125, 1.8046875)","(1.04296875, 1.90625)","(2.171875, 1.5859375)","(2.46484375, 1.8828125)","(2.5078125, 1.96484375)","(1.5390625, 2.71875)","(1.25, 3.50390625)","(1.33984375, 4.19140625)","(2.0078125, 2.734375)","(2.265625, 3.453125)","(2.2265625, 4.1796875)","(1.73828125, 1.1953125)","(1.87890625, 1.19140625)","(1.62109375, 1.25)","(1.97265625, 1.23046875)"
53,"(1.8203125, 1.26171875)","(1.796875, 1.57421875)","(1.41015625, 1.55859375)","(1.11328125, 1.8046875)","(1.04296875, 1.90625)","(2.171875, 1.5859375)","(2.46484375, 1.8828125)","(2.5078125, 1.96484375)","(1.5390625, 2.71875)","(1.25, 3.5)","(1.33984375, 4.19140625)","(2.0078125, 2.734375)","(2.265625, 3.453125)","(2.2265625, 4.1796875)","(1.73828125, 1.1953125)","(1.87890625, 1.19140625)","(1.62109375, 1.25390625)","(1.97265625, 1.23046875)"
54,"(1.80859375, 1.4375)","(1.7890625, 1.8359375)","(1.37109375, 1.83203125)","(1.09765625, 2.234375)","(1.05078125, 2.05078125)","(2.19921875, 1.8359375)","(2.40234375, 2.3125)","(2.484375, 2.08984375)","(1.5234375, 2.9453125)","(1.20703125, 3.5546875)","(1.3515625, 4.19140625)","(2.015625, 2.94921875)","(2.328125, 3.53515625)","(2.2421875, 4.19140625)","(1.73046875, 1.3671875)","(1.875, 1.36328125)","(1.6171875, 1.4296875)","(1.96484375, 1.41015625)"
55,"(1.80859375, 1.4375)","(1.7890625, 1.8359375)","(1.37109375, 1.83203125)","(1.09765625, 2.234375)","(1.05078125, 2.05078125)","(2.19921875, 1.83984375)","(2.40234375, 2.31640625)","(2.48046875, 2.09765625)","(1.5234375, 2.94921875)","(1.203125, 3.5625)","(1.3515625, 4.19140625)","(2.01171875, 2.94921875)","(2.328125, 3.53515625)","(2.2421875, 4.1875)","(1.73046875, 1.3671875)","(1.875, 1.36328125)","(1.6171875, 1.4296875)","(1.96484375, 1.41015625)"
56,"(1.80859375, 1.4375)","(1.7890625, 1.8359375)","(1.37109375, 1.83203125)","(1.09765625, 2.234375)","(1.046875, 2.05078125)","(2.19921875, 1.8359375)","(2.40234375, 2.31640625)","(2.48046875, 2.10546875)","(1.5234375, 2.9453125)","(1.203125, 3.5625)","(1.35546875, 4.1953125)","(2.01171875, 2.94921875)","(2.328125, 3.53515625)","(2.2421875, 4.19140625)","(1.73046875, 1.3671875)","(1.875, 1.36328125)","(1.6171875, 1.43359375)","(1.96484375, 1.41015625)"
57,"(1.80859375, 1.4375)","(1.7890625, 1.8359375)","(1.37109375, 1.83203125)","(1.09765625, 2.234375)","(1.05078125, 2.05078125)","(2.19921875, 1.83984375)","(2.40234375, 2.31640625)","(2.48046875, 2.10546875)","(1.5234375, 2.9453125)","(1.203125, 3.5625)","(1.35546875, 4.1953125)","(2.01171875, 2.94921875)","(2.328125, 3.53515625)","(2.2421875, 4.19140625)","(1.73046875, 1.3671875)","(1.875, 1.36328125)","(1.6171875, 1.43359375)","(1.96484375, 1.41015625)"
58,"(1.796875, 1.6015625)","(1.7890625, 2.0390625)","(1.39453125, 2.04296875)","(1.1015625, 2.58203125)","(1.06640625, 2.1875)","(2.18359375, 2.046875)","(2.4296875, 2.609375)","(2.5, 2.24609375)","(1.52734375, 3.125)","(1.15625, 3.59375)","(1.34765625, 4.19140625)","(2.02734375, 3.1328125)","(2.3671875, 3.5546875)","(2.24609375, 4.1953125)","(1.72265625, 1.5390625)","(1.86328125, 1.53515625)","(1.60546875, 1.61328125)","(1.953125, 1.58984375)"
59,"(1.796875, 1.6015625)","(1.7890625, 2.0390625)","(1.39453125, 2.04296875)","(1.1015625, 2.58203125)","(1.06640625, 2.1875)","(2.18359375, 2.046875)","(2.4296875, 2.609375)","(2.5, 2.25)","(1.52734375, 3.125)","(1.15625, 3.59375)","(1.34765625, 4.19140625)","(2.02734375, 3.1328125)","(2.3671875, 3.55859375)","(2.24609375, 4.1953125)","(1.72265625, 1.5390625)","(1.86328125, 1.53515625)","(1.60546875, 1.61328125)","(1.953125, 1.58984375)"
60,"(1.8046875, 1.7421875)","(1.79296875, 2.25390625)","(1.3984375, 2.28125)","(1.078125, 2.7578125)","(1.0859375, 2.33203125)","(2.18359375, 2.2421875)","(2.46875, 2.6953125)","(2.51953125, 2.28125)","(1.5390625, 3.2109375)","(1.125, 3.55078125)","(1.34765625, 4.19140625)","(2.02734375, 3.234375)","(2.38671875, 3.58984375)","(2.24609375, 4.19921875)","(1.72265625, 1.68359375)","(1.86328125, 1.67578125)","(1.58984375, 1.7734375)","(1.94921875, 1.734375)"
61,"(1.8046875, 1.7421875)","(1.79296875, 2.25390625)","(1.3984375, 2.28125)","(1.078125, 2.7578125)","(1.0859375, 2.33203125)","(2.18359375, 2.2421875)","(2.46875, 2.69921875)","(2.51953125, 2.28125)","(1.5390625, 3.2109375)","(1.125, 3.55078125)","(1.34765625, 4.19140625)","(2.0234375, 3.234375)","(2.38671875, 3.5859375)","(2.24609375, 4.19921875)","(1.72265625, 1.68359375)","(1.86328125, 1.67578125)","(1.58984375, 1.7734375)","(1.94921875, 1.734375)"
62,"(1.796875, 1.82421875)","(1.78515625, 2.3125)","(1.42578125, 2.3359375)","(1.09375, 2.71875)","(1.12890625, 2.3046875)","(2.140625, 2.296875)","(2.453125, 2.64453125)","(2.45703125, 2.23828125)","(1.5546875, 3.31640625)","(1.09765625, 3.56640625)","(1.34375, 4.1875)","(2.0234375, 3.328125)","(2.37890625, 3.59375)","(2.2421875, 4.203125)","(1.71484375, 1.76953125)","(1.859375, 1.76171875)","(1.58203125, 1.875)","(1.9453125, 1.83203125)"
63,"(1.796875, 1.82421875)","(1.78515625, 2.3125)","(1.42578125, 2.3359375)","(1.09375, 2.71484375)","(1.12890625, 2.3046875)","(2.140625, 2.296875)","(2.44921875, 2.64453125)","(2.45703125, 2.23828125)","(1.5546875, 3.31640625)","(1.1015625, 3.56640625)","(1.34375, 4.1875)","(2.0234375, 3.328125)","(2.37890625, 3.58984375)","(2.2421875, 4.19921875)","(1.71484375, 1.76953125)","(1.859375, 1.76171875)","(1.58203125, 1.875)","(1.9453125, 1.83203125)"
64,"(1.80078125, 1.84375)","(1.79296875, 2.33203125)","(1.47265625, 2.3515625)","(1.171875, 2.59765625)","(1.18359375, 2.21875)","(2.1171875, 2.3203125)","(2.38671875, 2.5546875)","(2.44140625, 2.203125)","(1.5625, 3.359375)","(1.0859375, 3.5703125)","(1.34765625, 4.1875)","(2.00390625, 3.37109375)","(2.3828125, 3.62890625)","(2.24609375, 4.203125)","(1.71484375, 1.796875)","(1.86328125, 1.7890625)","(1.5859375, 1.921875)","(1.94921875, 1.8828125)"
65,"(1.80078125, 1.84375)","(1.79296875, 2.33203125)","(1.47265625, 2.3515625)","(1.171875, 2.59765625)","(1.18359375, 2.21875)","(2.1171875, 2.3203125)","(2.38671875, 2.5546875)","(2.44140625, 2.203125)","(1.5625, 3.359375)","(1.0859375, 3.5703125)","(1.34765625, 4.1875)","(2.0, 3.375)","(2.3828125, 3.625)","(2.24609375, 4.203125)","(1.71484375, 1.796875)","(1.86328125, 1.7890625)","(1.5859375, 1.921875)","(1.94921875, 1.8828125)"
66,"(1.81640625, 1.87109375)","(1.796875, 2.38671875)","(1.4921875, 2.3984375)","(1.1875, 2.5390625)","(1.17578125, 2.21484375)","(2.1015625, 2.37890625)","(2.37109375, 2.53515625)","(2.44140625, 2.22265625)","(1.57421875, 3.39453125)","(1.078125, 3.56640625)","(1.3515625, 4.1796875)","(2.03125, 3.40234375)","(2.3984375, 3.64453125)","(2.24609375, 4.1953125)","(1.73046875, 1.828125)","(1.875, 1.81640625)","(1.6015625, 1.9609375)","(1.9609375, 1.9140625)"
67,"(1.81640625, 1.87109375)","(1.796875, 2.38671875)","(1.4921875, 2.3984375)","(1.18359375, 2.5390625)","(1.17578125, 2.21484375)","(2.10546875, 2.37890625)","(2.3671875, 2.53125)","(2.44140625, 2.22265625)","(1.57421875, 3.390625)","(1.08203125, 3.5703125)","(1.3515625, 4.1796875)","(2.03125, 3.40234375)","(2.3984375, 3.64453125)","(2.24609375, 4.1953125)","(1.73046875, 1.828125)","(1.875, 1.81640625)","(1.6015625, 1.9609375)","(1.9609375, 1.9140625)"
68,"(1.81640625, 1.87109375)","(1.796875, 2.38671875)","(1.4921875, 2.39453125)","(1.1796875, 2.54296875)","(1.17578125, 2.21875)","(2.1015625, 2.37890625)","(2.37109375, 2.53125)","(2.44140625, 2.22265625)","(1.57421875, 3.39453125)","(1.078125, 3.5703125)","(1.3515625, 4.1796875)","(2.02734375, 3.40234375)","(2.3984375, 3.64453125)","(2.24609375, 4.19921875)","(1.73046875, 1.82421875)","(1.875, 1.81640625)","(1.6015625, 1.9609375)","(1.9609375, 1.9140625)"
69,"(1.81640625, 1.87109375)","(1.796875, 2.38671875)","(1.48828125, 2.39453125)","(1.1796875, 2.54296875)","(1.17578125, 2.21875)","(2.1015625, 2.37890625)","(2.37109375, 2.52734375)","(2.44140625, 2.22265625)","(1.57421875, 3.39453125)","(1.08203125, 3.5703125)","(1.3515625, 4.1796875)","(2.03125, 3.40234375)","(2.3984375, 3.6484375)","(2.24609375, 4.1953125)","(1.73046875, 1.82421875)","(1.875, 1.81640625)","(1.6015625, 1.9609375)","(1.9609375, 1.9140625)"
70,"(1.82421875, 1.984375)","(1.8046875, 2.5078125)","(1.48828125, 2.5234375)","(1.1640625, 2.68359375)","(1.18359375, 2.34765625)","(2.12109375, 2.4921875)","(2.3984375, 2.65625)","(2.453125, 2.34375)","(1.57421875, 3.51171875)","(1.08203125, 3.59765625)","(1.3515625, 4.1953125)","(2.0078125, 3.5234375)","(2.41796875, 3.67578125)","(2.24609375, 4.21484375)","(1.7421875, 1.93359375)","(1.87890625, 1.9296875)","(1.60546875, 2.06640625)","(1.953125, 2.0)"
71,"(1.82421875, 1.984375)","(1.8046875, 2.5078125)","(1.48828125, 2.5234375)","(1.1640625, 2.68359375)","(1.18359375, 2.34765625)","(2.12109375, 2.4921875)","(2.3984375, 2.65625)","(2.453125, 2.34375)","(1.57421875, 3.51171875)","(1.08203125, 3.59765625)","(1.3515625, 4.1953125)","(2.0078125, 3.5234375)","(2.41796875, 3.67578125)","(2.24609375, 4.21484375)","(1.7421875, 1.93359375)","(1.87890625, 1.9296875)","(1.60546875, 2.06640625)","(1.953125, 2.0)"
72,"(1.828125, 2.10546875)","(1.8125, 2.6328125)","(1.48046875, 2.640625)","(1.171875, 2.8515625)","(1.203125, 2.4765625)","(2.140625, 2.625)","(2.3984375, 2.80078125)","(2.44140625, 2.4609375)","(1.6015625, 3.66796875)","(1.10546875, 3.6015625)","(1.359375, 4.19921875)","(2.0, 3.66796875)","(2.41015625, 3.66015625)","(2.24609375, 4.2109375)","(1.7421875, 2.0546875)","(1.88671875, 2.05078125)","(1.61328125, 2.18359375)","(1.97265625, 2.1484375)"
73,"(1.828125, 2.10546875)","(1.8125, 2.6328125)","(1.48046875, 2.640625)","(1.171875, 2.8515625)","(1.203125, 2.4765625)","(2.140625, 2.625)","(2.40234375, 2.8046875)","(2.4453125, 2.4609375)","(1.6015625, 3.66796875)","(1.10546875, 3.6015625)","(1.359375, 4.19921875)","(2.0, 3.66796875)","(2.41015625, 3.66015625)","(2.24609375, 4.2109375)","(1.7421875, 2.0546875)","(1.88671875, 2.05078125)","(1.6171875, 2.18359375)","(1.97265625, 2.1484375)"
74,"(1.82421875, 2.1640625)","(1.81640625, 2.69921875)","(1.4765625, 2.71484375)","(1.1484375, 2.93359375)","(1.203125, 2.55859375)","(2.1484375, 2.6875)","(2.3984375, 2.86328125)","(2.44140625, 2.52734375)","(1.59765625, 3.7421875)","(1.12109375, 3.65625)","(1.359375, 4.21484375)","(1.98828125, 3.75)","(2.390625, 3.67578125)","(2.24609375, 4.22265625)","(1.73828125, 2.1171875)","(1.88671875, 2.11328125)","(1.62109375, 2.24609375)","(1.984375, 2.2265625)"
75,"(1.82421875, 2.1640625)","(1.81640625, 2.69921875)","(1.4765625, 2.71484375)","(1.1484375, 2.93359375)","(1.203125, 2.55859375)","(2.1484375, 2.6875)","(2.3984375, 2.86328125)","(2.44140625, 2.52734375)","(1.59765625, 3.7421875)","(1.12109375, 3.65625)","(1.359375, 4.21484375)","(1.98828125, 3.75)","(2.390625, 3.67578125)","(2.24609375, 4.22265625)","(1.73828125, 2.1171875)","(1.88671875, 2.11328125)","(1.62109375, 2.24609375)","(1.984375, 2.2265625)"
76,"(1.83203125, 2.171875)","(1.8203125, 2.71484375)","(1.484375, 2.734375)","(1.16015625, 2.953125)","(1.203125, 2.58984375)","(2.14453125, 2.703125)","(2.40234375, 2.8828125)","(2.4453125, 2.5546875)","(1.6015625, 3.765625)","(1.13671875, 3.66015625)","(1.3671875, 4.2109375)","(1.98828125, 3.7734375)","(2.3671875, 3.671875)","(2.2421875, 4.21875)","(1.74609375, 2.12890625)","(1.8984375, 2.125)","(1.625, 2.265625)","(1.9921875, 2.24609375)"
77,"(1.83203125, 2.171875)","(1.8203125, 2.71484375)","(1.484375, 2.734375)","(1.16015625, 2.953125)","(1.203125, 2.58984375)","(2.14453125, 2.703125)","(2.40234375, 2.8828125)","(2.44921875, 2.5546875)","(1.6015625, 3.765625)","(1.13671875, 3.66015625)","(1.3671875, 4.2109375)","(1.98828125, 3.77734375)","(2.3671875, 3.671875)","(2.2421875, 4.21875)","(1.74609375, 2.12890625)","(1.8984375, 2.125)","(1.625, 2.265625)","(1.9921875, 2.25)"
78,"(1.83203125, 2.21875)","(1.8125, 2.7578125)","(1.48046875, 2.7734375)","(1.15625, 2.9921875)","(1.203125, 2.625)","(2.1328125, 2.75)","(2.3984375, 2.8984375)","(2.44921875, 2.5859375)","(1.59375, 3.80078125)","(1.140625, 3.6640625)","(1.36328125, 4.21484375)","(1.98046875, 3.81640625)","(2.35546875, 3.66796875)","(2.2421875, 4.21875)","(1.74609375, 2.171875)","(1.89453125, 2.16796875)","(1.625, 2.30859375)","(1.9921875, 2.2890625)"
79,"(1.83203125, 2.21875)","(1.8125, 2.76171875)","(1.48046875, 2.77734375)","(1.15625, 2.9921875)","(1.203125, 2.625)","(2.1328125, 2.75)","(2.3984375, 2.89453125)","(2.44921875, 2.5859375)","(1.58984375, 3.80078125)","(1.140625, 3.6640625)","(1.36328125, 4.21875)","(1.98046875, 3.81640625)","(2.3515625, 3.6640625)","(2.2421875, 4.21875)","(1.74609375, 2.171875)","(1.89453125, 2.16796875)","(1.625, 2.30859375)","(1.9921875, 2.2890625)"
80,"(1.83203125, 2.21875)","(1.8125, 2.7578125)","(1.48046875, 2.77734375)","(1.15625, 2.9921875)","(1.203125, 2.625)","(2.12890625, 2.75)","(2.3984375, 2.89453125)","(2.44921875, 2.5859375)","(1.59375, 3.796875)","(1.13671875, 3.6640625)","(1.359375, 4.21484375)","(1.98046875, 3.8125)","(2.3515625, 3.6640625)","(2.2421875, 4.22265625)","(1.74609375, 2.171875)","(1.89453125, 2.16796875)","(1.625, 2.30859375)","(1.9921875, 2.2890625)"
81,"(1.83203125, 2.21875)","(1.8125, 2.76171875)","(1.48046875, 2.77734375)","(1.15625, 2.9921875)","(1.203125, 2.625)","(2.1328125, 2.75)","(2.3984375, 2.89453125)","(2.44921875, 2.5859375)","(1.58984375, 3.80078125)","(1.140625, 3.6640625)","(1.359375, 4.21484375)","(1.98046875, 3.81640625)","(2.3515625, 3.6640625)","(2.2421875, 4.22265625)","(1.74609375, 2.171875)","(1.89453125, 2.16796875)","(1.625, 2.30859375)","(1.9921875, 2.2890625)"
82,"(1.8359375, 2.25390625)","(1.82421875, 2.7890625)","(1.484375, 2.8046875)","(1.1640625, 3.03515625)","(1.21484375, 2.66015625)","(2.1484375, 2.78125)","(2.40234375, 2.94140625)","(2.44921875, 2.6171875)","(1.58203125, 3.83203125)","(1.14453125, 3.66796875)","(1.36328125, 4.22265625)","(1.98046875, 3.85546875)","(2.359375, 3.6640625)","(2.24609375, 4.22265625)","(1.75, 2.20703125)","(1.90234375, 2.203125)","(1.6328125, 2.33984375)","(2.00390625, 2.3203125)"
83,"(1.8359375, 2.25390625)","(1.82421875, 2.7890625)","(1.484375, 2.8046875)","(1.1640625, 3.03515625)","(1.21484375, 2.66015625)","(2.1484375, 2.78125)","(2.40234375, 2.94140625)","(2.44921875, 2.6171875)","(1.58203125, 3.83203125)","(1.14453125, 3.66796875)","(1.36328125, 4.22265625)","(1.98046875, 3.859375)","(2.359375, 3.6640625)","(2.24609375, 4.21875)","(1.75, 2.20703125)","(1.90234375, 2.203125)","(1.6328125, 2.33984375)","(2.00390625, 2.3203125)"
84,"(1.83203125, 2.23828125)","(1.81640625, 2.7734375)","(1.48046875, 2.78515625)","(1.15625, 3.0390625)","(1.2109375, 2.65625)","(2.140625, 2.765625)","(2.39453125, 2.93359375)","(2.44140625, 2.6015625)","(1.58984375, 3.82421875)","(1.14453125, 3.66015625)","(1.359375, 4.21875)","(1.98046875, 3.8515625)","(2.35546875, 3.66015625)","(2.24609375, 4.21875)","(1.75, 2.1875)","(1.8984375, 2.1796875)","(1.62890625, 2.31640625)","(2.0, 2.30078125)"
85,"(1.83203125, 2.23828125)","(1.81640625, 2.7734375)","(1.48046875, 2.78515625)","(1.15625, 3.0390625)","(1.2109375, 2.65625)","(2.140625, 2.765625)","(2.39453125, 2.93359375)","(2.44140625, 2.6015625)","(1.58984375, 3.828125)","(1.14453125, 3.66015625)","(1.359375, 4.21875)","(1.9765625, 3.8515625)","(2.35546875, 3.66015625)","(2.24609375, 4.21875)","(1.75, 2.1875)","(1.8984375, 2.18359375)","(1.62890625, 2.31640625)","(2.0, 2.30078125)"
86,"(1.83203125, 2.203125)","(1.828125, 2.73828125)","(1.48828125, 2.7578125)","(1.16015625, 3.01953125)","(1.2109375, 2.6328125)","(2.15234375, 2.73046875)","(2.3984375, 2.90625)","(2.44921875, 2.5703125)","(1.60546875, 3.79296875)","(1.16796875, 3.625)","(1.359375, 4.21484375)","(1.9921875, 3.80859375)","(2.3671875, 3.63671875)","(2.25, 4.2265625)","(1.74609375, 2.15625)","(1.8984375, 2.15234375)","(1.62890625, 2.29296875)","(2.0, 2.28125)"
87,"(1.83203125, 2.203125)","(1.828125, 2.73828125)","(1.48828125, 2.7578125)","(1.16015625, 3.01953125)","(1.2109375, 2.6328125)","(2.15234375, 2.73046875)","(2.3984375, 2.90625)","(2.44921875, 2.5703125)","(1.60546875, 3.79296875)","(1.16796875, 3.625)","(1.359375, 4.21484375)","(1.9921875, 3.80859375)","(2.3671875, 3.63671875)","(2.25, 4.23046875)","(1.74609375, 2.15625)","(1.8984375, 2.15234375)","(1.62890625, 2.29296875)","(2.0, 2.28125)"
88,"(1.828125, 2.171875)","(1.828125, 2.69921875)","(1.484375, 2.71875)","(1.16015625, 2.984375)","(1.21484375, 2.59375)","(2.15234375, 2.6875)","(2.3984375, 2.86328125)","(2.44140625, 2.52734375)","(1.61328125, 3.70703125)","(1.17578125, 3.58984375)","(1.36328125, 4.21484375)","(2.01171875, 3.71875)","(2.390625, 3.59765625)","(2.24609375, 4.21484375)","(1.74609375, 2.125)","(1.8984375, 2.12109375)","(1.62890625, 2.2578125)","(2.0, 2.24609375)"
89,"(1.828125, 2.171875)","(1.828125, 2.69921875)","(1.484375, 2.71875)","(1.16015625, 2.984375)","(1.21484375, 2.59375)","(2.15234375, 2.6875)","(2.40234375, 2.86328125)","(2.44140625, 2.52734375)","(1.61328125, 3.7109375)","(1.17578125, 3.58984375)","(1.36328125, 4.21484375)","(2.01171875, 3.72265625)","(2.38671875, 3.59765625)","(2.24609375, 4.21484375)","(1.74609375, 2.125)","(1.8984375, 2.12109375)","(1.62890625, 2.2578125)","(2.0, 2.24609375)"
90,"(1.83203125, 2.1328125)","(1.82421875, 2.640625)","(1.48046875, 2.6640625)","(1.16015625, 2.94921875)","(1.21484375, 2.55078125)","(2.15234375, 2.6328125)","(2.3671875, 2.84375)","(2.44140625, 2.48828125)","(1.609375, 3.65234375)","(1.21484375, 3.5546875)","(1.37109375, 4.21484375)","(2.0078125, 3.64453125)","(2.3828125, 3.56640625)","(2.25390625, 4.20703125)","(1.74609375, 2.08203125)","(1.89453125, 2.078125)","(1.6328125, 2.2109375)","(2.0, 2.1875)"
91,"(1.83203125, 2.13671875)","(1.82421875, 2.640625)","(1.48046875, 2.6640625)","(1.16015625, 2.94921875)","(1.21484375, 2.55078125)","(2.15234375, 2.6328125)","(2.3671875, 2.83984375)","(2.44140625, 2.48828125)","(1.6171875, 3.65625)","(1.21484375, 3.5546875)","(1.37109375, 4.2109375)","(2.01171875, 3.6484375)","(2.3828125, 3.56640625)","(2.25390625, 4.20703125)","(1.74609375, 2.0859375)","(1.89453125, 2.078125)","(1.6328125, 2.20703125)","(2.0, 2.1875)"
